user_id,item_id,actual_rating,predicted_rating,RMSE
4,210,3,4.0,1.0
4,258,5,2.0,3.0
4,260,4,4.0,0.0
4,264,3,4.0,1.0
4,271,4,3.0,1.0
4,288,4,2.0,2.0
4,294,5,1.0,4.0
4,300,5,4.0,1.0
4,301,5,2.0,3.0
4,303,5,4.0,1.0
4,324,5,4.0,1.0
4,327,5,4.0,1.0
4,328,3,3.0,0.0
4,354,5,4.0,1.0
4,362,5,4.0,1.0
5,234,2,4.0,2.0
5,427,3,5.0,2.0
6,1,4,3.0,1.0
6,12,4,5.0,1.0
6,14,5,4.0,1.0
6,28,2,3.0,1.0
6,50,4,5.0,1.0
6,59,5,5.0,0.0
6,69,3,4.0,1.0
6,70,3,4.0,1.0
6,79,3,4.0,1.0
6,86,3,5.0,2.0
6,89,4,3.0,1.0
6,95,2,3.0,1.0
6,100,5,5.0,0.0
6,111,2,4.0,2.0
6,117,2,4.0,2.0
6,134,5,5.0,0.0
6,137,5,5.0,0.0
6,151,3,2.0,1.0
6,153,4,4.0,0.0
6,165,5,5.0,0.0
6,166,4,5.0,1.0
6,170,4,5.0,1.0
6,173,5,4.0,1.0
6,174,4,5.0,1.0
6,191,4,4.0,0.0
6,194,4,5.0,1.0
6,197,5,5.0,0.0
6,205,3,3.0,0.0
6,223,4,4.0,0.0
6,237,2,4.0,2.0
6,246,3,4.0,1.0
6,257,2,4.0,2.0
6,258,2,4.0,2.0
6,261,3,5.0,2.0
6,268,3,2.0,1.0
6,269,4,4.0,0.0
6,272,4,4.0,0.0
6,274,4,3.0,1.0
6,275,4,5.0,1.0
6,276,2,5.0,3.0
6,284,2,3.0,1.0
6,286,2,4.0,2.0
6,293,3,3.0,0.0
6,294,2,3.0,1.0
6,301,2,4.0,2.0
6,302,4,5.0,1.0
6,303,3,4.0,1.0
6,304,4,2.0,2.0
6,306,4,5.0,1.0
6,310,2,4.0,2.0
6,321,3,5.0,2.0
6,340,2,3.0,1.0
6,367,2,4.0,2.0
6,405,1,3.0,2.0
6,435,4,4.0,0.0
6,474,5,3.0,2.0
6,476,1,3.0,2.0
6,478,4,5.0,1.0
6,488,5,5.0,0.0
6,494,4,3.0,1.0
6,507,4,4.0,0.0
6,509,4,5.0,1.0
6,514,5,4.0,1.0
6,529,4,3.0,1.0
6,531,4,4.0,0.0
7,4,5,4.0,1.0
7,7,5,4.0,1.0
7,8,5,5.0,0.0
7,9,5,5.0,0.0
7,10,4,3.0,1.0
7,25,3,4.0,1.0
7,28,5,4.0,1.0
7,50,5,4.0,1.0
7,51,2,3.0,1.0
7,53,5,4.0,1.0
7,62,3,4.0,1.0
7,68,4,4.0,0.0
7,69,5,3.0,2.0
7,71,5,4.0,1.0
7,72,5,3.0,2.0
7,73,3,5.0,2.0
7,78,3,4.0,1.0
7,79,4,4.0,0.0
7,80,4,4.0,0.0
7,82,3,5.0,2.0
7,90,3,3.0,0.0
7,91,3,3.0,0.0
7,93,5,4.0,1.0
7,96,5,5.0,0.0
7,97,5,5.0,0.0
7,99,5,4.0,1.0
7,100,5,4.0,1.0
7,118,2,3.0,1.0
7,121,5,3.0,2.0
7,125,4,3.0,1.0
7,126,3,3.0,0.0
7,127,5,5.0,0.0
7,135,5,5.0,0.0
7,136,5,1.0,4.0
7,140,5,4.0,1.0
7,141,5,3.0,2.0
7,142,3,3.0,0.0
7,143,3,3.0,0.0
7,151,4,5.0,1.0
7,154,5,5.0,0.0
7,161,3,3.0,0.0
7,168,5,2.0,3.0
7,172,4,5.0,1.0
7,173,5,4.0,1.0
7,174,5,4.0,1.0
7,176,3,3.0,0.0
7,177,4,2.0,2.0
7,178,4,2.0,2.0
7,180,5,4.0,1.0
7,181,3,4.0,1.0
7,183,4,4.0,0.0
7,191,5,3.0,2.0
7,195,5,3.0,2.0
7,196,5,4.0,1.0
7,197,4,4.0,0.0
7,200,5,4.0,1.0
7,202,3,4.0,1.0
7,204,5,4.0,1.0
7,208,5,4.0,1.0
7,210,4,5.0,1.0
7,213,3,3.0,0.0
7,215,4,3.0,1.0
7,228,4,3.0,1.0
7,230,3,3.0,0.0
7,231,3,4.0,1.0
7,232,3,3.0,0.0
7,234,5,2.0,3.0
7,237,5,4.0,1.0
7,238,5,3.0,2.0
7,241,4,4.0,0.0
7,258,4,3.0,1.0
7,260,1,4.0,3.0
7,264,4,2.0,2.0
7,268,3,4.0,1.0
7,269,3,4.0,1.0
7,273,3,3.0,0.0
7,281,3,3.0,0.0
7,286,4,4.0,0.0
7,288,4,5.0,1.0
7,294,1,4.0,3.0
7,300,4,3.0,1.0
7,307,5,3.0,2.0
7,324,1,4.0,3.0
7,334,5,4.0,1.0
7,365,4,3.0,1.0
7,367,5,3.0,2.0
7,378,5,4.0,1.0
7,384,3,3.0,0.0
7,385,5,5.0,0.0
7,386,4,3.0,1.0
7,391,3,3.0,0.0
7,393,4,3.0,1.0
7,399,4,5.0,1.0
7,401,4,2.0,2.0
7,402,5,4.0,1.0
7,404,5,3.0,2.0
7,405,3,4.0,1.0
7,415,2,4.0,2.0
7,416,5,3.0,2.0
7,417,3,3.0,0.0
7,418,4,3.0,1.0
7,419,3,3.0,0.0
7,420,5,3.0,2.0
7,421,3,4.0,1.0
7,423,5,3.0,2.0
7,431,4,3.0,1.0
7,432,4,4.0,0.0
7,433,5,3.0,2.0
7,451,5,3.0,2.0
7,455,4,3.0,1.0
7,465,4,4.0,0.0
7,471,4,4.0,0.0
7,472,2,3.0,1.0
7,483,4,4.0,0.0
7,495,5,4.0,1.0
7,498,5,3.0,2.0
7,501,5,3.0,2.0
7,506,5,3.0,2.0
7,510,5,2.0,3.0
7,515,3,5.0,2.0
7,520,5,5.0,0.0
7,540,3,3.0,0.0
7,541,2,4.0,2.0
7,542,4,3.0,1.0
7,544,3,4.0,1.0
7,546,4,3.0,1.0
7,547,3,3.0,0.0
7,553,3,5.0,2.0
7,554,3,4.0,1.0
7,559,5,5.0,0.0
7,560,3,3.0,0.0
7,561,4,4.0,0.0
7,567,1,3.0,2.0
7,568,5,5.0,0.0
7,575,3,3.0,0.0
7,576,5,2.0,3.0
7,577,2,3.0,1.0
7,578,3,5.0,2.0
7,584,4,4.0,0.0
7,585,4,4.0,0.0
7,588,4,3.0,1.0
7,591,3,3.0,0.0
7,596,5,4.0,1.0
7,597,3,3.0,0.0
7,603,4,5.0,1.0
7,619,3,3.0,0.0
7,622,4,4.0,0.0
7,623,3,4.0,1.0
7,624,4,5.0,1.0
7,625,3,3.0,0.0
7,627,3,4.0,1.0
7,628,3,3.0,0.0
7,652,3,3.0,0.0
7,655,5,5.0,0.0
7,660,5,4.0,1.0
7,662,3,5.0,2.0
7,676,3,3.0,0.0
7,678,3,2.0,1.0
7,682,2,3.0,1.0
8,50,5,4.0,1.0
8,127,5,5.0,0.0
8,172,5,5.0,0.0
8,181,4,4.0,0.0
8,210,4,4.0,0.0
8,222,5,4.0,1.0
8,233,4,4.0,0.0
8,243,2,3.0,1.0
8,258,5,2.0,3.0
8,259,1,3.0,2.0
8,294,3,3.0,0.0
8,301,4,2.0,2.0
8,338,4,4.0,0.0
8,358,2,4.0,2.0
8,403,4,4.0,0.0
8,566,3,4.0,1.0
8,685,4,4.0,0.0
8,687,1,4.0,3.0
9,7,4,3.0,1.0
9,50,5,5.0,0.0
9,242,4,5.0,1.0
9,276,4,5.0,1.0
9,286,5,5.0,0.0
9,294,4,4.0,0.0
9,340,4,4.0,0.0
10,1,4,4.0,0.0
10,7,4,3.0,1.0
10,9,4,4.0,0.0
10,13,3,4.0,1.0
10,50,5,4.0,1.0
10,93,4,2.0,2.0
10,98,4,4.0,0.0
10,100,5,3.0,2.0
10,124,5,5.0,0.0
10,127,5,4.0,1.0
10,129,4,5.0,1.0
10,144,4,5.0,1.0
10,153,4,4.0,0.0
10,168,4,4.0,0.0
10,174,4,5.0,1.0
10,180,5,1.0,4.0
10,182,5,5.0,0.0
10,185,5,4.0,1.0
10,186,4,4.0,0.0
10,198,3,5.0,2.0
10,245,4,3.0,1.0
10,269,4,2.0,2.0
10,274,4,5.0,1.0
10,275,4,4.0,0.0
10,276,4,4.0,0.0
10,283,4,3.0,1.0
10,285,5,4.0,1.0
10,286,4,4.0,0.0
10,289,4,1.0,3.0
10,294,3,3.0,0.0
10,319,3,4.0,1.0
10,321,4,2.0,2.0
10,333,4,4.0,0.0
10,340,4,2.0,2.0
10,435,5,4.0,1.0
10,462,3,4.0,1.0
10,475,4,3.0,1.0
10,483,5,4.0,1.0
10,496,5,4.0,1.0
10,497,4,5.0,1.0
10,513,4,4.0,0.0
10,686,4,4.0,0.0
10,696,4,5.0,1.0
10,697,3,5.0,2.0
10,699,4,5.0,1.0
10,710,4,4.0,0.0
11,9,5,3.0,2.0
11,12,2,5.0,3.0
11,15,5,3.0,2.0
11,22,4,5.0,1.0
11,28,5,3.0,2.0
11,56,4,5.0,1.0
11,98,2,5.0,3.0
11,100,4,5.0,1.0
11,111,4,4.0,0.0
11,121,3,4.0,1.0
11,168,3,5.0,2.0
11,185,4,4.0,0.0
11,191,4,3.0,1.0
11,194,4,5.0,1.0
11,211,3,4.0,1.0
11,215,3,5.0,2.0
11,222,3,4.0,1.0
11,237,4,5.0,1.0
11,238,3,5.0,2.0
11,258,5,4.0,1.0
11,268,5,4.0,1.0
11,286,5,3.0,2.0
11,318,5,5.0,0.0
11,357,5,4.0,1.0
11,427,4,5.0,1.0
11,433,4,3.0,1.0
11,435,4,5.0,1.0
11,508,4,5.0,1.0
11,517,2,4.0,2.0
11,603,4,4.0,0.0
11,662,3,4.0,1.0
11,690,4,3.0,1.0
11,742,3,4.0,1.0
11,744,4,4.0,0.0
11,748,1,5.0,4.0
12,15,5,3.0,2.0
12,174,5,5.0,0.0
12,195,4,5.0,1.0
12,204,5,4.0,1.0
12,276,4,4.0,0.0
12,300,4,4.0,0.0
12,328,4,4.0,0.0
12,480,4,5.0,1.0
12,684,5,3.0,2.0
12,754,4,4.0,0.0
13,8,4,5.0,1.0
13,12,5,5.0,0.0
13,14,4,5.0,1.0
13,28,5,3.0,2.0
13,45,3,4.0,1.0
13,48,5,4.0,1.0
13,50,5,4.0,1.0
13,56,5,3.0,2.0
13,64,5,3.0,2.0
13,73,3,3.0,0.0
13,79,3,3.0,0.0
13,86,1,4.0,3.0
13,89,4,4.0,0.0
13,96,4,4.0,0.0
13,97,4,4.0,0.0
13,98,4,3.0,1.0
13,100,5,4.0,1.0
13,121,5,2.0,3.0
13,127,5,3.0,2.0
13,132,4,5.0,1.0
13,137,5,4.0,1.0
13,143,1,5.0,4.0
13,144,4,4.0,0.0
13,152,5,4.0,1.0
13,154,5,4.0,1.0
13,165,3,5.0,2.0
13,166,5,5.0,0.0
13,168,4,4.0,0.0
13,172,5,3.0,2.0
13,173,2,4.0,2.0
13,174,4,3.0,1.0
13,175,4,3.0,1.0
13,180,5,3.0,2.0
13,181,5,5.0,0.0
13,183,4,4.0,0.0
13,185,3,2.0,1.0
13,186,4,3.0,1.0
13,190,4,5.0,1.0
13,191,3,4.0,1.0
13,194,5,4.0,1.0
13,197,4,4.0,0.0
13,202,5,3.0,2.0
13,204,5,2.0,3.0
13,208,5,2.0,3.0
13,209,3,4.0,1.0
13,211,4,5.0,1.0
13,212,5,3.0,2.0
13,222,3,3.0,0.0
13,234,5,4.0,1.0
13,237,5,2.0,3.0
13,238,3,4.0,1.0
13,258,4,3.0,1.0
13,265,4,3.0,1.0
13,268,4,3.0,1.0
13,272,4,4.0,0.0
13,275,3,4.0,1.0
13,286,3,3.0,0.0
13,294,2,1.0,1.0
13,302,5,4.0,1.0
13,303,4,4.0,0.0
13,305,4,4.0,0.0
13,307,2,2.0,0.0
13,311,3,4.0,1.0
13,313,4,3.0,1.0
13,315,5,4.0,1.0
13,316,5,4.0,1.0
13,318,3,4.0,1.0
13,319,4,3.0,1.0
13,321,2,4.0,2.0
13,328,3,3.0,0.0
13,338,1,3.0,2.0
13,340,2,3.0,1.0
13,345,4,3.0,1.0
13,347,5,3.0,2.0
13,357,3,5.0,2.0
13,382,1,3.0,2.0
13,418,2,4.0,2.0
13,419,3,4.0,1.0
13,423,5,4.0,1.0
13,427,5,5.0,0.0
13,435,5,3.0,2.0
13,443,4,4.0,0.0
13,462,5,4.0,1.0
13,474,4,3.0,1.0
13,475,3,4.0,1.0
13,482,5,5.0,0.0
13,483,5,4.0,1.0
13,485,1,3.0,2.0
13,494,4,5.0,1.0
13,498,4,4.0,0.0
13,501,5,4.0,1.0
13,504,5,4.0,1.0
13,507,1,3.0,2.0
13,510,5,4.0,1.0
13,511,5,4.0,1.0
13,517,5,4.0,1.0
13,520,4,2.0,2.0
13,523,4,4.0,0.0
13,527,5,4.0,1.0
13,529,4,4.0,0.0
13,531,3,4.0,1.0
13,602,4,5.0,1.0
13,603,4,4.0,0.0
13,610,2,4.0,2.0
13,615,4,4.0,0.0
13,646,4,3.0,1.0
13,651,5,4.0,1.0
13,654,5,3.0,2.0
13,655,5,5.0,0.0
13,659,3,5.0,2.0
13,661,5,3.0,2.0
13,690,3,4.0,1.0
13,705,5,4.0,1.0
13,847,4,4.0,0.0
13,855,4,4.0,0.0
13,863,4,4.0,0.0
13,887,5,3.0,2.0
13,896,5,4.0,1.0
13,900,5,3.0,2.0
13,902,3,5.0,2.0
14,7,5,4.0,1.0
14,9,4,5.0,1.0
14,13,4,4.0,0.0
14,50,5,3.0,2.0
14,93,3,5.0,2.0
14,98,3,5.0,2.0
14,100,5,5.0,0.0
14,111,3,3.0,0.0
14,127,2,5.0,3.0
14,168,4,5.0,1.0
14,172,5,5.0,0.0
14,173,4,4.0,0.0
14,176,1,3.0,2.0
14,181,5,3.0,2.0
14,191,4,5.0,1.0
14,222,4,3.0,1.0
14,269,4,4.0,0.0
14,275,4,3.0,1.0
14,276,4,3.0,1.0
14,283,4,2.0,2.0
14,285,5,5.0,0.0
14,288,4,3.0,1.0
14,302,5,5.0,0.0
14,313,2,4.0,2.0
14,319,1,3.0,2.0
14,475,3,4.0,1.0
14,813,2,4.0,2.0
14,919,4,5.0,1.0
14,922,4,5.0,1.0
15,1,1,4.0,3.0
15,7,1,3.0,2.0
15,13,1,3.0,2.0
15,14,4,4.0,0.0
15,20,3,2.0,1.0
15,25,3,3.0,0.0
15,50,5,5.0,0.0
15,111,4,3.0,1.0
15,118,1,3.0,2.0
15,121,3,3.0,0.0
15,127,2,4.0,2.0
15,137,4,4.0,0.0
15,181,5,4.0,1.0
15,222,3,4.0,1.0
15,235,1,2.0,1.0
15,249,1,4.0,3.0
15,251,2,5.0,3.0
15,255,5,4.0,1.0
15,257,4,3.0,1.0
15,258,3,4.0,1.0
15,269,5,4.0,1.0
15,275,4,4.0,0.0
15,278,1,1.0,0.0
15,283,4,4.0,0.0
15,285,4,4.0,0.0
15,286,2,4.0,2.0
15,300,4,4.0,0.0
15,301,4,2.0,2.0
15,302,4,4.0,0.0
15,303,3,4.0,1.0
15,306,5,3.0,2.0
15,322,3,3.0,0.0
15,328,3,3.0,0.0
15,331,3,3.0,0.0
15,405,2,4.0,2.0
15,411,2,3.0,1.0
15,458,5,3.0,2.0
15,472,3,2.0,1.0
15,476,4,2.0,2.0
15,508,2,3.0,1.0
15,546,2,2.0,0.0
15,678,1,4.0,3.0
15,690,4,5.0,1.0
15,748,3,3.0,0.0
15,845,2,3.0,1.0
15,864,4,3.0,1.0
15,866,4,4.0,0.0
15,928,1,3.0,2.0
16,1,5,4.0,1.0
16,7,5,4.0,1.0
16,15,5,4.0,1.0
16,70,4,4.0,0.0
16,100,5,5.0,0.0
16,109,4,3.0,1.0
16,127,5,5.0,0.0
16,182,5,4.0,1.0
16,237,5,3.0,2.0
16,240,4,3.0,1.0
16,273,5,4.0,1.0
16,282,5,3.0,2.0
16,284,1,3.0,2.0
16,286,2,4.0,2.0
16,288,3,3.0,0.0
16,294,4,3.0,1.0
16,300,5,4.0,1.0
16,302,5,4.0,1.0
16,321,3,3.0,0.0
16,546,4,1.0,3.0
16,591,4,4.0,0.0
17,1,4,3.0,1.0
17,7,4,5.0,1.0
17,9,3,4.0,1.0
17,100,4,4.0,0.0
17,111,3,3.0,0.0
17,117,3,3.0,0.0
17,125,1,3.0,2.0
17,137,4,3.0,1.0
17,151,4,3.0,1.0
17,222,3,4.0,1.0
17,237,2,4.0,2.0
17,269,4,4.0,0.0
17,276,4,2.0,2.0
17,286,3,3.0,0.0
17,294,4,3.0,1.0
17,471,2,5.0,3.0
17,475,4,4.0,0.0
17,508,3,5.0,2.0
17,744,3,5.0,2.0
18,1,5,3.0,2.0
18,9,5,3.0,2.0
18,28,3,3.0,0.0
18,50,4,4.0,0.0
18,52,5,5.0,0.0
18,56,5,3.0,2.0
18,79,4,4.0,0.0
18,83,5,2.0,3.0
18,86,4,4.0,0.0
18,89,3,3.0,0.0
18,100,5,4.0,1.0
18,116,5,3.0,2.0
18,125,3,3.0,0.0
18,132,5,2.0,3.0
18,133,5,4.0,1.0
18,134,5,5.0,0.0
18,135,3,5.0,2.0
18,137,5,3.0,2.0
18,143,4,2.0,2.0
18,168,3,4.0,1.0
18,169,5,4.0,1.0
18,170,5,5.0,0.0
18,172,3,3.0,0.0
18,174,4,4.0,0.0
18,175,4,4.0,0.0
18,178,3,3.0,0.0
18,179,4,1.0,3.0
18,180,4,4.0,0.0
18,189,5,3.0,2.0
18,191,4,2.0,2.0
18,194,3,3.0,0.0
18,195,3,4.0,1.0
18,196,3,2.0,1.0
18,197,4,5.0,1.0
18,204,3,3.0,0.0
18,208,4,3.0,1.0
18,211,5,4.0,1.0
18,212,5,4.0,1.0
18,213,5,5.0,0.0
18,215,3,3.0,0.0
18,216,4,4.0,0.0
18,237,3,3.0,0.0
18,242,5,3.0,2.0
18,269,5,4.0,1.0
18,275,5,5.0,0.0
18,283,5,3.0,2.0
18,286,5,2.0,3.0
18,318,5,1.0,4.0
18,319,4,2.0,2.0
18,382,3,5.0,2.0
18,408,5,5.0,0.0
18,423,5,3.0,2.0
18,427,5,4.0,1.0
18,435,4,4.0,0.0
18,443,3,5.0,2.0
18,462,3,4.0,1.0
18,474,4,4.0,0.0
18,478,5,3.0,2.0
18,479,4,5.0,1.0
18,480,4,5.0,1.0
18,483,4,4.0,0.0
18,486,3,3.0,0.0
18,488,3,5.0,2.0
18,494,3,3.0,0.0
18,497,4,3.0,1.0
18,498,4,4.0,0.0
18,513,4,5.0,1.0
18,514,5,5.0,0.0
18,515,5,1.0,4.0
18,516,5,4.0,1.0
18,517,2,5.0,3.0
18,523,4,3.0,1.0
18,582,5,5.0,0.0
18,603,3,5.0,2.0
18,604,5,4.0,1.0
18,607,3,4.0,1.0
18,613,5,3.0,2.0
18,654,4,5.0,1.0
18,663,4,5.0,1.0
18,708,3,5.0,2.0
18,792,5,4.0,1.0
19,258,4,4.0,0.0
19,268,2,4.0,2.0
19,288,3,3.0,0.0
19,294,3,3.0,0.0
19,310,4,4.0,0.0
19,313,2,4.0,2.0
19,319,4,3.0,1.0
19,382,3,3.0,0.0
19,655,3,5.0,2.0
20,1,3,4.0,1.0
20,15,4,4.0,0.0
20,50,3,5.0,2.0
20,98,3,5.0,2.0
20,121,3,3.0,0.0
20,151,3,4.0,1.0
20,176,2,5.0,3.0
20,181,4,5.0,1.0
20,194,3,5.0,2.0
20,288,1,4.0,3.0
20,357,1,4.0,3.0
20,496,5,4.0,1.0
20,742,4,4.0,0.0
21,1,5,5.0,0.0
21,9,5,3.0,2.0
21,50,3,4.0,1.0
21,100,5,4.0,1.0
21,118,1,4.0,3.0
21,121,1,4.0,3.0
21,127,5,4.0,1.0
21,242,3,5.0,2.0
21,243,2,3.0,1.0
21,245,1,5.0,4.0
21,258,4,5.0,1.0
21,259,2,2.0,0.0
21,260,2,3.0,1.0
21,262,4,5.0,1.0
21,263,1,3.0,2.0
21,264,3,3.0,0.0
21,286,3,4.0,1.0
21,288,3,4.0,1.0
21,289,3,3.0,0.0
21,292,3,4.0,1.0
21,294,3,1.0,2.0
21,300,3,4.0,1.0
21,301,4,3.0,1.0
21,319,2,4.0,2.0
21,321,3,2.0,1.0
21,323,2,2.0,0.0
21,324,4,4.0,0.0
21,325,4,3.0,1.0
21,326,5,3.0,2.0
21,327,3,3.0,0.0
21,328,3,3.0,0.0
21,358,3,2.0,1.0
21,678,2,2.0,0.0
21,680,1,2.0,1.0
21,748,1,3.0,2.0
21,877,2,1.0,1.0
21,988,1,3.0,2.0
22,89,5,4.0,1.0
22,117,4,4.0,0.0
22,127,5,5.0,0.0
22,181,5,4.0,1.0
22,204,5,4.0,1.0
22,258,5,4.0,1.0
22,290,5,3.0,2.0
22,294,1,3.0,2.0
22,358,5,3.0,2.0
22,515,5,5.0,0.0
22,523,5,5.0,0.0
23,1,5,4.0,1.0
23,7,4,5.0,1.0
23,50,4,5.0,1.0
23,56,4,3.0,1.0
23,71,3,4.0,1.0
23,83,4,5.0,1.0
23,88,3,4.0,1.0
23,98,5,5.0,0.0
23,100,5,4.0,1.0
23,181,4,5.0,1.0
23,211,4,5.0,1.0
23,219,1,5.0,4.0
23,234,2,5.0,3.0
23,250,4,4.0,0.0
23,258,5,5.0,0.0
23,269,5,4.0,1.0
23,275,5,5.0,0.0
23,294,1,3.0,2.0
23,315,3,3.0,0.0
23,323,2,3.0,1.0
23,405,4,3.0,1.0
23,408,5,5.0,0.0
23,472,2,3.0,1.0
23,546,3,3.0,0.0
23,597,3,3.0,0.0
23,629,4,5.0,1.0
23,713,4,5.0,1.0
24,8,5,5.0,0.0
24,11,5,4.0,1.0
24,12,5,5.0,0.0
24,55,5,3.0,2.0
24,56,4,4.0,0.0
24,64,5,4.0,1.0
24,69,5,4.0,1.0
24,71,5,3.0,2.0
24,79,4,4.0,0.0
24,92,5,3.0,2.0
24,97,4,2.0,2.0
24,98,5,4.0,1.0
24,127,5,5.0,0.0
24,132,3,4.0,1.0
24,173,5,4.0,1.0
24,176,5,3.0,2.0
24,178,5,4.0,1.0
24,180,5,4.0,1.0
24,191,5,4.0,1.0
24,200,5,5.0,0.0
24,216,4,3.0,1.0
24,238,5,4.0,1.0
24,258,4,3.0,1.0
24,286,5,4.0,1.0
24,288,3,3.0,0.0
