user_id,item_id,actual_rating,predicted_rating,RMSE
1,208,5,4.0,1.0
1,210,4,4.0,0.0
1,211,3,2.0,1.0
1,212,4,1.0,3.0
1,213,2,3.0,1.0
1,214,4,2.0,2.0
1,215,3,4.0,1.0
1,216,5,5.0,0.0
1,217,3,4.0,1.0
1,218,3,4.0,1.0
1,219,1,3.0,2.0
1,220,3,5.0,2.0
1,221,5,4.0,1.0
1,222,4,3.0,1.0
1,223,5,4.0,1.0
1,224,5,4.0,1.0
1,226,3,3.0,0.0
1,227,4,4.0,0.0
1,228,5,3.0,2.0
1,229,4,2.0,2.0
1,230,4,3.0,1.0
1,233,2,5.0,3.0
1,234,4,4.0,0.0
1,235,5,3.0,2.0
1,237,2,3.0,1.0
1,238,4,4.0,0.0
1,239,4,4.0,0.0
1,241,4,1.0,3.0
1,242,5,5.0,0.0
1,243,1,1.0,0.0
1,245,2,1.0,1.0
1,248,4,4.0,0.0
1,249,4,3.0,1.0
1,255,2,4.0,2.0
1,257,4,4.0,0.0
1,258,5,3.0,2.0
1,261,1,1.0,0.0
1,265,4,3.0,1.0
1,268,5,4.0,1.0
1,269,5,4.0,1.0
1,271,2,3.0,1.0
2,1,4,3.0,1.0
2,10,2,4.0,2.0
2,13,4,4.0,0.0
2,14,4,3.0,1.0
2,19,3,4.0,1.0
2,25,4,2.0,2.0
2,50,5,4.0,1.0
2,100,5,4.0,1.0
2,111,4,4.0,0.0
2,127,5,4.0,1.0
2,237,4,3.0,1.0
2,242,5,4.0,1.0
2,251,5,5.0,0.0
2,257,4,4.0,0.0
2,258,3,2.0,1.0
2,269,4,3.0,1.0
2,273,4,3.0,1.0
2,274,3,3.0,0.0
2,275,5,4.0,1.0
2,276,4,2.0,2.0
2,277,4,3.0,1.0
2,280,3,3.0,0.0
2,281,3,4.0,1.0
2,282,4,3.0,1.0
2,283,5,4.0,1.0
2,284,4,3.0,1.0
2,285,5,4.0,1.0
2,286,4,3.0,1.0
2,287,3,5.0,2.0
2,288,3,2.0,1.0
2,289,3,3.0,0.0
2,290,3,3.0,0.0
2,293,4,4.0,0.0
2,294,1,2.0,1.0
2,295,4,4.0,0.0
2,299,4,3.0,1.0
2,300,4,2.0,2.0
2,301,4,3.0,1.0
2,302,5,4.0,1.0
2,303,4,4.0,0.0
2,304,4,3.0,1.0
2,307,3,3.0,0.0
2,310,4,3.0,1.0
2,313,5,4.0,1.0
2,314,1,1.0,0.0
3,181,4,3.0,1.0
3,245,1,2.0,1.0
3,258,2,5.0,3.0
3,260,4,4.0,0.0
3,264,2,3.0,1.0
3,268,3,4.0,1.0
3,271,3,3.0,0.0
3,272,2,4.0,2.0
3,288,2,4.0,2.0
3,294,2,4.0,2.0
3,299,3,3.0,0.0
3,300,2,4.0,2.0
3,302,2,5.0,3.0
3,303,3,4.0,1.0
3,307,3,3.0,0.0
3,317,2,3.0,1.0
3,318,4,4.0,0.0
3,321,5,3.0,2.0
3,322,3,4.0,1.0
3,323,2,3.0,1.0
3,325,1,4.0,3.0
3,326,2,4.0,2.0
3,327,4,4.0,0.0
3,328,5,3.0,2.0
3,331,4,4.0,0.0
3,332,1,3.0,2.0
3,333,2,4.0,2.0
3,334,3,4.0,1.0
3,338,2,4.0,2.0
3,340,5,4.0,1.0
3,343,3,3.0,0.0
3,344,4,4.0,0.0
3,346,5,4.0,1.0
3,350,3,3.0,0.0
4,50,5,4.0,1.0
4,258,5,4.0,1.0
4,260,4,3.0,1.0
4,288,4,4.0,0.0
4,294,5,3.0,2.0
4,300,5,3.0,2.0
4,303,5,4.0,1.0
4,324,5,4.0,1.0
4,327,5,3.0,2.0
4,357,4,3.0,1.0
4,358,2,2.0,0.0
5,1,4,5.0,1.0
5,2,3,3.0,0.0
5,24,4,3.0,1.0
5,29,4,2.0,2.0
5,50,4,5.0,1.0
5,62,4,3.0,1.0
5,66,1,3.0,2.0
5,69,1,3.0,2.0
5,70,4,4.0,0.0
5,79,3,3.0,0.0
5,89,5,4.0,1.0
5,94,3,3.0,0.0
5,95,4,3.0,1.0
5,98,3,4.0,1.0
5,100,5,5.0,0.0
5,102,3,4.0,1.0
5,110,1,2.0,1.0
5,135,4,4.0,0.0
5,144,3,4.0,1.0
5,153,5,3.0,2.0
5,163,5,4.0,1.0
5,168,3,3.0,0.0
5,169,5,4.0,1.0
5,172,5,5.0,0.0
5,174,5,4.0,1.0
5,176,3,3.0,0.0
5,181,5,5.0,0.0
5,183,4,4.0,0.0
5,185,3,4.0,1.0
5,186,5,3.0,2.0
5,194,4,3.0,1.0
5,200,2,4.0,2.0
5,204,4,4.0,0.0
5,210,3,3.0,0.0
5,211,4,4.0,0.0
5,214,3,3.0,0.0
5,216,1,4.0,3.0
5,222,4,5.0,1.0
5,226,3,4.0,1.0
5,231,2,3.0,1.0
5,233,4,4.0,0.0
5,234,2,4.0,2.0
5,239,4,2.0,2.0
5,367,3,4.0,1.0
5,371,1,5.0,4.0
5,381,1,4.0,3.0
5,385,4,3.0,1.0
5,391,4,3.0,1.0
5,397,2,3.0,1.0
5,403,3,4.0,1.0
5,408,5,5.0,0.0
5,410,1,3.0,2.0
5,423,4,3.0,1.0
5,432,4,4.0,0.0
5,443,4,4.0,0.0
6,1,4,5.0,1.0
6,9,4,5.0,1.0
6,14,5,5.0,0.0
6,19,4,3.0,1.0
6,22,3,4.0,1.0
6,28,2,4.0,2.0
6,50,4,5.0,1.0
6,56,4,4.0,0.0
6,71,4,5.0,1.0
6,79,3,5.0,2.0
6,86,3,5.0,2.0
6,95,2,5.0,3.0
6,98,5,5.0,0.0
6,100,5,5.0,0.0
6,117,2,4.0,2.0
6,124,5,4.0,1.0
6,127,5,5.0,0.0
6,131,5,5.0,0.0
6,135,5,3.0,2.0
6,137,5,4.0,1.0
6,170,4,5.0,1.0
6,173,5,3.0,2.0
6,174,4,5.0,1.0
6,177,4,5.0,1.0
6,178,4,4.0,0.0
6,180,4,5.0,1.0
6,183,4,3.0,1.0
6,187,4,4.0,0.0
6,193,3,5.0,2.0
6,197,5,5.0,0.0
6,200,3,4.0,1.0
6,216,5,4.0,1.0
6,242,4,4.0,0.0
6,257,2,5.0,3.0
6,258,2,3.0,1.0
6,259,1,4.0,3.0
6,261,3,4.0,1.0
6,268,3,3.0,0.0
6,269,4,3.0,1.0
6,272,4,4.0,0.0
6,274,4,3.0,1.0
6,275,4,5.0,1.0
6,285,3,4.0,1.0
6,286,2,4.0,2.0
6,294,2,1.0,1.0
6,301,2,3.0,1.0
6,302,4,4.0,0.0
6,303,3,2.0,1.0
6,304,4,4.0,0.0
6,306,4,3.0,1.0
6,308,3,4.0,1.0
6,310,2,3.0,1.0
6,318,4,5.0,1.0
6,321,3,4.0,1.0
6,340,2,3.0,1.0
6,357,4,4.0,0.0
6,408,4,4.0,0.0
6,423,3,5.0,2.0
6,427,4,5.0,1.0
6,432,4,5.0,1.0
6,435,4,5.0,1.0
6,475,5,4.0,1.0
6,478,4,4.0,0.0
6,479,5,4.0,1.0
6,480,4,5.0,1.0
6,481,5,5.0,0.0
6,483,5,5.0,0.0
6,484,5,5.0,0.0
6,486,4,4.0,0.0
6,487,5,4.0,1.0
6,493,5,3.0,2.0
6,495,4,4.0,0.0
6,496,4,5.0,1.0
6,498,4,5.0,1.0
6,500,4,5.0,1.0
6,505,4,4.0,0.0
6,506,4,5.0,1.0
6,508,3,3.0,0.0
6,511,5,4.0,1.0
6,513,4,5.0,1.0
6,514,5,4.0,1.0
6,520,4,5.0,1.0
6,523,5,5.0,0.0
6,524,3,5.0,2.0
6,528,4,5.0,1.0
6,536,4,4.0,0.0
6,539,2,3.0,1.0
7,4,5,3.0,2.0
7,7,5,3.0,2.0
7,9,5,2.0,3.0
7,11,3,2.0,1.0
7,12,5,5.0,0.0
7,22,5,4.0,1.0
7,23,3,5.0,2.0
7,25,3,4.0,1.0
7,28,5,3.0,2.0
7,50,5,5.0,0.0
7,56,5,5.0,0.0
7,69,5,4.0,1.0
7,70,1,4.0,3.0
7,72,5,2.0,3.0
7,79,4,4.0,0.0
7,82,3,4.0,1.0
7,86,4,5.0,1.0
7,89,5,4.0,1.0
7,96,5,4.0,1.0
7,97,5,4.0,1.0
7,98,4,5.0,1.0
7,100,5,3.0,2.0
7,106,4,3.0,1.0
7,118,2,3.0,1.0
7,121,5,4.0,1.0
7,125,4,4.0,0.0
7,127,5,4.0,1.0
7,134,4,5.0,1.0
7,135,5,4.0,1.0
7,144,5,5.0,0.0
7,151,4,2.0,2.0
7,153,5,4.0,1.0
7,156,5,5.0,0.0
7,164,5,4.0,1.0
7,166,3,5.0,2.0
7,168,5,5.0,0.0
7,172,4,5.0,1.0
7,173,5,3.0,2.0
7,174,5,5.0,0.0
7,175,5,3.0,2.0
7,176,3,5.0,2.0
7,178,4,5.0,1.0
7,179,5,4.0,1.0
7,180,5,4.0,1.0
7,181,3,4.0,1.0
7,182,4,5.0,1.0
7,183,4,5.0,1.0
7,185,5,4.0,1.0
7,187,4,4.0,0.0
7,190,5,3.0,2.0
7,191,5,4.0,1.0
7,192,4,5.0,1.0
7,194,5,4.0,1.0
7,197,4,4.0,0.0
7,199,5,5.0,0.0
7,200,5,3.0,2.0
7,205,5,3.0,2.0
7,208,5,3.0,2.0
7,210,4,4.0,0.0
7,211,5,5.0,0.0
7,212,1,1.0,0.0
7,213,3,4.0,1.0
7,215,4,4.0,0.0
7,216,4,4.0,0.0
7,219,1,3.0,2.0
7,223,5,4.0,1.0
7,234,5,5.0,0.0
7,237,5,4.0,1.0
7,238,5,4.0,1.0
7,258,4,4.0,0.0
7,259,3,1.0,2.0
7,264,4,3.0,1.0
7,268,3,3.0,0.0
7,269,3,3.0,0.0
7,273,3,3.0,0.0
7,275,4,4.0,0.0
7,281,3,5.0,2.0
7,286,4,4.0,0.0
7,288,4,4.0,0.0
7,294,1,3.0,2.0
7,300,4,4.0,0.0
7,307,5,5.0,0.0
7,324,1,5.0,4.0
7,334,5,3.0,2.0
7,357,5,5.0,0.0
7,367,5,4.0,1.0
7,382,4,5.0,1.0
7,387,3,3.0,0.0
7,401,4,4.0,0.0
7,403,4,4.0,0.0
7,405,3,3.0,0.0
7,423,5,3.0,2.0
7,427,5,4.0,1.0
7,428,5,5.0,0.0
7,435,5,4.0,1.0
7,443,5,5.0,0.0
7,448,3,3.0,0.0
7,471,4,4.0,0.0
7,474,5,3.0,2.0
7,488,4,5.0,1.0
7,498,5,4.0,1.0
7,507,5,4.0,1.0
7,509,5,3.0,2.0
7,514,2,4.0,2.0
7,519,4,5.0,1.0
7,521,5,4.0,1.0
7,523,4,5.0,1.0
7,526,5,4.0,1.0
7,527,5,4.0,1.0
7,528,5,4.0,1.0
7,529,2,4.0,2.0
7,546,4,4.0,0.0
7,566,4,4.0,0.0
7,582,5,4.0,1.0
7,591,3,3.0,0.0
7,597,3,4.0,1.0
7,603,4,4.0,0.0
7,604,3,5.0,2.0
7,615,4,5.0,1.0
7,617,5,4.0,1.0
7,620,4,2.0,2.0
7,628,3,4.0,1.0
7,629,3,4.0,1.0
7,631,4,4.0,0.0
7,632,5,5.0,0.0
7,638,4,5.0,1.0
7,640,3,3.0,0.0
7,644,5,4.0,1.0
7,653,4,3.0,1.0
7,657,4,4.0,0.0
7,660,5,4.0,1.0
7,666,4,2.0,2.0
7,672,1,3.0,2.0
7,674,2,5.0,3.0
7,678,3,1.0,2.0
7,682,2,2.0,0.0
7,683,4,1.0,3.0
8,7,3,4.0,1.0
8,11,3,4.0,1.0
8,22,5,4.0,1.0
8,50,5,4.0,1.0
8,55,5,4.0,1.0
8,56,5,3.0,2.0
8,79,4,4.0,0.0
8,82,5,4.0,1.0
8,89,4,5.0,1.0
8,96,3,4.0,1.0
8,127,5,4.0,1.0
8,144,5,5.0,0.0
8,172,5,4.0,1.0
8,174,5,4.0,1.0
8,176,5,4.0,1.0
8,177,4,3.0,1.0
8,181,4,4.0,0.0
8,182,5,4.0,1.0
8,183,5,4.0,1.0
8,187,4,3.0,1.0
8,188,5,3.0,2.0
8,190,4,4.0,0.0
8,195,5,3.0,2.0
8,210,4,4.0,0.0
8,222,5,3.0,2.0
8,227,4,3.0,1.0
8,228,5,4.0,1.0
8,229,5,3.0,2.0
8,233,4,3.0,1.0
8,241,4,3.0,1.0
8,243,2,4.0,2.0
8,258,5,4.0,1.0
8,259,1,3.0,2.0
8,260,3,3.0,0.0
8,273,3,3.0,0.0
8,294,3,3.0,0.0
8,301,4,4.0,0.0
8,358,2,2.0,0.0
8,385,1,4.0,3.0
8,403,4,4.0,0.0
8,431,2,3.0,1.0
8,435,5,5.0,0.0
8,510,4,3.0,1.0
8,511,5,4.0,1.0
8,518,4,3.0,1.0
8,550,3,3.0,0.0
8,566,3,3.0,0.0
8,568,4,4.0,0.0
8,651,5,4.0,1.0
8,684,4,4.0,0.0
8,685,4,2.0,2.0
8,686,3,5.0,2.0
8,687,1,1.0,0.0
8,689,4,3.0,1.0
9,7,4,4.0,0.0
9,50,5,4.0,1.0
9,201,5,5.0,0.0
9,242,4,4.0,0.0
9,276,4,4.0,0.0
9,286,5,4.0,1.0
9,294,4,3.0,1.0
9,298,5,3.0,2.0
9,340,4,3.0,1.0
9,402,4,4.0,0.0
9,690,1,4.0,3.0
10,1,4,4.0,0.0
10,7,4,4.0,0.0
10,9,4,5.0,1.0
10,13,3,3.0,0.0
10,22,5,4.0,1.0
10,48,4,5.0,1.0
10,50,5,4.0,1.0
10,56,5,4.0,1.0
10,93,4,2.0,2.0
10,100,5,5.0,0.0
10,116,4,5.0,1.0
10,124,5,5.0,0.0
10,127,5,4.0,1.0
10,137,4,3.0,1.0
10,174,4,4.0,0.0
10,178,5,4.0,1.0
10,195,4,5.0,1.0
10,221,4,3.0,1.0
10,223,5,4.0,1.0
10,234,4,4.0,0.0
10,238,4,4.0,0.0
10,245,4,4.0,0.0
10,269,4,5.0,1.0
10,274,4,3.0,1.0
10,275,4,3.0,1.0
10,276,4,4.0,0.0
10,283,4,4.0,0.0
10,285,5,4.0,1.0
10,286,4,5.0,1.0
10,289,4,3.0,1.0
10,294,3,3.0,0.0
10,302,4,5.0,1.0
10,319,3,4.0,1.0
10,333,4,3.0,1.0
10,340,4,4.0,0.0
10,435,5,4.0,1.0
10,447,4,4.0,0.0
10,475,4,3.0,1.0
10,509,4,2.0,2.0
10,511,4,5.0,1.0
10,525,5,5.0,0.0
10,527,4,5.0,1.0
10,529,3,4.0,1.0
10,531,5,4.0,1.0
10,582,4,5.0,1.0
10,604,4,5.0,1.0
11,8,4,3.0,1.0
11,9,5,3.0,2.0
11,15,5,4.0,1.0
11,22,4,5.0,1.0
11,24,3,2.0,1.0
11,25,3,4.0,1.0
11,28,5,4.0,1.0
11,29,3,3.0,0.0
11,42,3,4.0,1.0
11,56,4,5.0,1.0
11,69,3,5.0,2.0
11,70,4,4.0,0.0
11,79,4,4.0,0.0
11,83,5,5.0,0.0
11,86,4,5.0,1.0
11,88,3,5.0,2.0
11,97,4,5.0,1.0
11,98,2,4.0,2.0
11,100,4,3.0,1.0
11,107,4,5.0,1.0
11,111,4,4.0,0.0
11,120,2,3.0,1.0
11,121,3,3.0,0.0
11,123,3,3.0,0.0
11,125,4,4.0,0.0
11,135,4,5.0,1.0
11,168,3,4.0,1.0
11,173,5,4.0,1.0
11,180,2,3.0,1.0
11,185,4,4.0,0.0
11,213,4,5.0,1.0
11,222,3,4.0,1.0
11,237,4,4.0,0.0
11,258,5,4.0,1.0
11,259,3,2.0,1.0
11,260,1,1.0,0.0
11,268,5,4.0,1.0
11,274,3,4.0,1.0
11,277,5,4.0,1.0
11,286,5,4.0,1.0
11,290,3,3.0,0.0
11,291,4,4.0,0.0
11,300,3,4.0,1.0
11,301,4,3.0,1.0
11,312,4,5.0,1.0
11,317,4,5.0,1.0
11,318,5,5.0,0.0
11,324,1,3.0,2.0
11,332,5,4.0,1.0
11,356,4,4.0,0.0
11,357,5,5.0,0.0
11,393,4,5.0,1.0
11,402,4,5.0,1.0
11,405,3,3.0,0.0
11,427,4,5.0,1.0
11,435,4,4.0,0.0
11,455,3,2.0,1.0
11,504,3,4.0,1.0
11,508,4,5.0,1.0
11,597,2,3.0,1.0
11,690,4,4.0,0.0
11,699,4,5.0,1.0
11,707,5,5.0,0.0
11,710,2,4.0,2.0
11,713,5,5.0,0.0
11,717,2,4.0,2.0
11,724,3,5.0,2.0
11,729,4,5.0,1.0
11,739,3,5.0,2.0
11,740,4,5.0,1.0
11,741,5,2.0,3.0
11,742,3,4.0,1.0
11,744,4,4.0,0.0
11,748,1,3.0,2.0
11,750,5,3.0,2.0
11,751,2,3.0,1.0
12,15,5,3.0,2.0
12,28,5,3.0,2.0
12,50,4,4.0,0.0
12,98,5,4.0,1.0
12,127,4,4.0,0.0
12,133,4,4.0,0.0
12,143,5,2.0,3.0
12,168,4,5.0,1.0
12,172,4,4.0,0.0
12,174,5,4.0,1.0
12,191,5,3.0,2.0
12,215,4,5.0,1.0
12,238,5,4.0,1.0
12,276,4,4.0,0.0
12,282,5,3.0,2.0
12,300,4,4.0,0.0
12,318,5,5.0,0.0
12,471,5,3.0,2.0
12,480,4,5.0,1.0
12,591,5,2.0,3.0
13,1,3,4.0,1.0
13,7,2,4.0,2.0
13,9,3,4.0,1.0
13,13,5,4.0,1.0
13,14,4,4.0,0.0
13,25,1,4.0,3.0
13,50,5,5.0,0.0
13,56,5,5.0,0.0
13,86,1,4.0,3.0
13,87,5,5.0,0.0
13,100,5,4.0,1.0
13,111,5,3.0,2.0
13,116,5,5.0,0.0
13,117,3,3.0,0.0
13,118,4,4.0,0.0
13,121,5,3.0,2.0
13,124,5,4.0,1.0
13,127,5,2.0,3.0
13,137,5,4.0,1.0
13,154,5,4.0,1.0
13,165,3,5.0,2.0
13,166,5,5.0,0.0
13,170,5,5.0,0.0
13,174,4,5.0,1.0
13,178,4,4.0,0.0
13,179,2,1.0,1.0
13,180,5,3.0,2.0
13,181,5,4.0,1.0
13,185,3,4.0,1.0
13,191,3,3.0,0.0
13,195,3,5.0,2.0
13,197,4,5.0,1.0
13,199,5,5.0,0.0
13,204,5,4.0,1.0
13,222,3,3.0,0.0
13,224,4,5.0,1.0
13,225,2,3.0,1.0
13,234,5,4.0,1.0
13,237,5,4.0,1.0
13,243,3,1.0,2.0
13,258,4,3.0,1.0
13,260,1,3.0,2.0
13,261,1,5.0,4.0
13,264,4,1.0,3.0
13,268,4,4.0,0.0
13,269,2,3.0,1.0
13,270,4,4.0,0.0
13,271,1,4.0,3.0
13,273,3,3.0,0.0
13,274,3,4.0,1.0
13,275,3,4.0,1.0
13,276,5,4.0,1.0
13,281,3,3.0,0.0
13,285,5,4.0,1.0
13,286,3,4.0,1.0
13,287,1,4.0,3.0
13,288,1,3.0,2.0
13,289,2,3.0,1.0
13,292,5,4.0,1.0
13,294,2,3.0,1.0
13,300,1,4.0,3.0
13,301,1,4.0,3.0
13,302,5,4.0,1.0
13,303,4,4.0,0.0
13,305,4,4.0,0.0
13,306,3,4.0,1.0
13,307,2,5.0,3.0
13,310,4,4.0,0.0
13,311,3,5.0,2.0
13,312,1,4.0,3.0
13,313,4,3.0,1.0
13,315,5,5.0,0.0
13,317,5,5.0,0.0
13,318,3,5.0,2.0
13,321,2,3.0,1.0
13,322,3,3.0,0.0
13,323,3,3.0,0.0
13,326,3,4.0,1.0
13,327,3,4.0,1.0
13,328,3,4.0,1.0
13,331,3,4.0,1.0
13,333,3,4.0,1.0
13,338,1,3.0,2.0
13,339,3,4.0,1.0
13,340,2,4.0,2.0
13,342,4,2.0,2.0
13,344,2,5.0,3.0
13,347,5,3.0,2.0
13,355,3,3.0,0.0
13,358,3,3.0,0.0
13,382,1,5.0,4.0
13,405,2,3.0,1.0
13,423,5,4.0,1.0
13,427,5,4.0,1.0
13,432,4,4.0,0.0
13,455,3,3.0,0.0
13,471,1,3.0,2.0
13,473,4,4.0,0.0
13,475,3,3.0,0.0
13,480,3,5.0,2.0
13,483,5,5.0,0.0
13,508,3,4.0,1.0
13,509,5,5.0,0.0
13,511,5,4.0,1.0
13,515,2,4.0,2.0
13,520,4,5.0,1.0
13,523,4,5.0,1.0
13,527,5,5.0,0.0
13,529,4,3.0,1.0
13,531,3,4.0,1.0
13,546,3,3.0,0.0
13,597,3,2.0,1.0
13,631,3,5.0,2.0
13,678,3,3.0,0.0
13,682,1,3.0,2.0
13,683,1,1.0,0.0
13,684,5,3.0,2.0
13,685,5,4.0,1.0
13,688,1,1.0,0.0
13,689,2,1.0,1.0
13,735,3,4.0,1.0
13,748,4,2.0,2.0
13,749,3,3.0,0.0
13,754,4,4.0,0.0
13,756,2,3.0,1.0
13,762,5,3.0,2.0
13,826,5,3.0,2.0
13,847,4,4.0,0.0
13,863,4,2.0,2.0
13,873,1,3.0,2.0
13,876,2,2.0,0.0
13,879,2,4.0,2.0
13,880,3,4.0,1.0
13,881,2,3.0,1.0
13,883,3,4.0,1.0
13,885,1,2.0,1.0
13,886,5,3.0,2.0
13,899,1,3.0,2.0
13,902,3,5.0,2.0
13,906,3,3.0,0.0
14,12,5,5.0,0.0
14,14,3,4.0,1.0
14,15,4,4.0,0.0
14,19,5,3.0,2.0
14,50,5,4.0,1.0
14,56,5,3.0,2.0
14,70,1,4.0,3.0
14,96,4,4.0,0.0
14,98,3,4.0,1.0
14,100,5,4.0,1.0
14,111,3,4.0,1.0
14,121,3,3.0,0.0
14,127,2,3.0,1.0
14,151,5,3.0,2.0
14,168,4,4.0,0.0
14,172,5,3.0,2.0
14,173,4,4.0,0.0
14,174,5,3.0,2.0
14,175,5,3.0,2.0
14,181,5,4.0,1.0
14,186,4,3.0,1.0
14,191,4,4.0,0.0
14,202,3,2.0,1.0
14,204,5,3.0,2.0
14,210,5,4.0,1.0
14,211,4,4.0,0.0
14,213,5,4.0,1.0
14,222,4,3.0,1.0
14,238,5,4.0,1.0
14,240,5,1.0,4.0
14,242,4,4.0,0.0
14,265,3,3.0,0.0
14,269,4,5.0,1.0
14,275,4,4.0,0.0
14,283,4,4.0,0.0
14,288,4,2.0,2.0
14,302,5,4.0,1.0
14,313,2,3.0,1.0
14,319,1,4.0,3.0
14,357,2,4.0,2.0
14,382,5,3.0,2.0
14,427,5,4.0,1.0
14,473,5,2.0,3.0
14,474,4,3.0,1.0
14,475,3,4.0,1.0
14,498,5,4.0,1.0
14,507,4,3.0,1.0
14,514,4,4.0,0.0
14,517,4,4.0,0.0
14,523,4,4.0,0.0
14,525,5,4.0,1.0
14,596,3,4.0,1.0
14,603,4,4.0,0.0
14,654,4,3.0,1.0
14,655,5,5.0,0.0
14,663,5,3.0,2.0
14,750,3,3.0,0.0
14,762,3,4.0,1.0
15,7,1,4.0,3.0
15,9,4,5.0,1.0
15,13,1,4.0,3.0
15,15,4,5.0,1.0
15,25,3,5.0,2.0
15,50,5,3.0,2.0
15,111,4,3.0,1.0
15,121,3,4.0,1.0
15,127,2,4.0,2.0
15,137,4,5.0,1.0
15,181,5,3.0,2.0
15,222,3,3.0,0.0
15,235,1,2.0,1.0
15,237,3,4.0,1.0
15,243,1,2.0,1.0
15,248,1,5.0,4.0
15,249,1,2.0,1.0
15,255,5,4.0,1.0
15,257,4,3.0,1.0
15,258,3,4.0,1.0
15,269,5,4.0,1.0
15,274,4,4.0,0.0
15,275,4,3.0,1.0
15,278,1,4.0,3.0
15,280,3,3.0,0.0
15,282,3,4.0,1.0
15,283,4,2.0,2.0
15,285,4,5.0,1.0
15,286,2,2.0,0.0
15,289,3,3.0,0.0
15,291,3,2.0,1.0
15,292,5,5.0,0.0
15,300,4,4.0,0.0
15,301,4,4.0,0.0
15,302,4,4.0,0.0
15,303,3,5.0,2.0
15,306,5,4.0,1.0
15,307,1,5.0,4.0
15,310,4,3.0,1.0
15,322,3,3.0,0.0
15,323,1,3.0,2.0
15,328,3,3.0,0.0
15,333,1,3.0,2.0
15,405,2,4.0,2.0
15,471,4,4.0,0.0
15,473,1,4.0,3.0
15,508,2,4.0,2.0
15,591,2,4.0,2.0
